close,rsi,macd,macd_signal,bb_middle,bb_std,bb_upper,bb_lower,ema_5,ema_10,ema_20,ema_50,momentum,atr,price_change,price_change_abs,volume_ma,volume_std,stoch_k,stoch_d,cci,roc,williams_r,ratio,timestamp,symbol,quantum_entropy,fusion_score
-0.5379755504208096,0.5391995433062959,1.334098990770011,1.7423238402061743,-0.7309141406568612,-1.2401851479770807,-1.1256818354765852,-0.2527962008470719,-0.6240141178073012,-0.6595260937868762,-0.8122520456401987,-1.2200635371467827,0.6179561154857955,-1.0746972669991235,0.38438928851748067,-0.39183813832060443,0.2982601026257984,-0.31279526553306175,-0.23263552643851423,-0.8412571127517744,0.3465579071513478,0.6179573643239544,-0.23263552640040763,1.0,20260120_214558,BTCUSD,2.1097738612090606,0.0
-0.5379755504208096,0.5391995433062959,1.334098990770011,1.7423238402061743,-0.7309141406568612,-1.2401851479770807,-1.1256818354765852,-0.2527962008470719,-0.6240141178073012,-0.6595260937868762,-0.8122520456401987,-1.2200635371467827,0.6179561154857955,-1.0746972669991235,0.38438928851748067,-0.39183813832060443,0.2982601026257984,-0.31279526553306175,-0.23263552643851423,-0.8412571127517744,0.3465579071513478,0.6179573643239544,-0.23263552640040763,1.0,20260120_214713,BTCUSD,2.185178448823972,0.0
-0.4395645337306374,0.7246009046725467,1.2784920201221266,1.6352144549008092,-0.6860182585158715,-1.1911637102935562,-1.0854148391701393,-0.21543112332563483,-0.5809112526620274,-0.6276393915564754,-0.7592257929645014,-1.134207151259,0.13348232954220868,-1.0693656197292805,0.8993505194564171,0.24134919234651114,0.514002931551306,0.3524895402197534,0.1532507277395659,-0.6687655246650143,0.31146732639363683,0.13348260308725157,0.15325072777930843,1.0,20260120_220122,BTCUSD,0.6687698130437214,0.0
-0.4395645337306374,0.7246009046725467,1.2784920201221266,1.6352144549008092,-0.6860182585158715,-1.1911637102935562,-1.0854148391701393,-0.21543112332563483,-0.5809112526620274,-0.6276393915564754,-0.7592257929645014,-1.134207151259,0.13348232954220868,-1.0693656197292805,0.8993505194564171,0.24134919234651114,0.514002931551306,0.3524895402197534,0.1532507277395659,-0.6687655246650143,0.31146732639363683,0.13348260308725157,0.15325072777930843,1.0,20260120_220233,BTCUSD,1.616585907238452,0.0
-0.37908211153616045,-0.1233865852749896,1.039880897541051,1.220670552616662,-0.6264576731634851,-1.0839983188703854,-1.0231753097333278,-0.18508668778921217,-0.45811497213208185,-0.5359616788703394,-0.6894507037616918,-1.1251301946940857,0.4408009443396001,-1.2000567096426131,-0.0024648108348822154,-0.7379704414520167,0.5082107034852501,-0.18261453479365952,0.5635275697514572,0.26883903451907104,0.7938698761198203,0.4408018957667463,0.5635275698040514,1.0,20260120_221645,BTCUSD,1.3306476850981845,0.0
-0.37908211153616045,-0.1233865852749896,1.039880897541051,1.220670552616662,-0.6264576731634851,-1.0839983188703854,-1.0231753097333278,-0.18508668778921217,-0.45811497213208185,-0.5359616788703394,-0.6894507037616918,-1.1251301946940857,0.4408009443396001,-1.2000567096426131,-0.0024648108348822154,-0.7379704414520167,0.5082107034852501,-0.18261453479365952,0.5635275697514572,0.26883903451907104,0.7938698761198203,0.4408018957667463,0.5635275698040514,1.0,20260120_221757,BTCUSD,1.7920327567702847,0.0
-0.27168551988137185,0.14284989358978584,0.8086475331886425,0.8853001945642297,-0.5509975807939994,-1.0432181428473344,-0.9345544111561154,-0.1197594432755095,-0.3363997819884338,-0.4226951790177895,-0.5856588191067108,-1.0569758577256931,0.46940013299138483,-1.2381741151459018,-0.03500408247766748,-0.7258749817489283,0.5427216815375524,-0.4064377211456917,1.4081120442344537,1.2566702983313023,1.070867995345553,0.46940104122886334,1.408112044295839,1.0,20260120_223208,BTCUSD,1.0219932579046676,0.0
-0.27168551988137185,0.14284989358978584,0.8086475331886425,0.8853001945642297,-0.5509975807939994,-1.0432181428473344,-0.9345544111561154,-0.1197594432755095,-0.3363997819884338,-0.4226951790177895,-0.5856588191067108,-1.0569758577256931,0.46940013299138483,-1.2381741151459018,-0.03500408247766748,-0.7258749817489283,0.5427216815375524,-0.4064377211456917,1.4081120442344537,1.2566702983313023,1.070867995345553,0.46940104122886334,1.408112044295839,1.0,20260120_223319,BTCUSD,1.297788759297865,0.0
0.08592663443363144,1.9143879421998997,1.4098669847896128,1.3581174869775168,-0.4521213410845492,-0.6460148678608306,-0.6941649071619976,-0.1663386389004608,-0.06417845929329631,-0.22656451861835267,-0.4462468523045823,-0.9215249029474123,1.2902361977275512,-0.46287561101834235,-0.3096597091649139,-0.32814670140664504,0.505838116977873,-0.39885466017548016,1.078971812873305,1.4309699524270825,1.9546330478993752,1.2902389904184062,1.0789718128735193,1.0,20260120_224730,BTCUSD,1.372337303813353,0.0
0.08592663443363144,1.9143879421998997,1.4098669847896128,1.3581174869775168,-0.4521213410845492,-0.6460148678608306,-0.6941649071619976,-0.1663386389004608,-0.06417845929329631,-0.22656451861835267,-0.4462468523045823,-0.9215249029474123,1.2902361977275512,-0.46287561101834235,-0.3096597091649139,-0.32814670140664504,0.505838116977873,-0.39885466017548016,1.078971812873305,1.4309699524270825,1.9546330478993752,1.2902389904184062,1.0789718128735193,1.0,20260120_224841,BTCUSD,1.9005662613858405,0.0
0.08931143363926794,1.7513220370392377,1.3827178361905896,1.4240486875844889,-0.37499086835921563,-0.4526672453822541,-0.5494367897125,-0.16007098184592303,0.015124072903079542,-0.10736430009722599,-0.3279690256217291,-0.8273147298357885,0.8041031879444499,-0.4578208887023355,0.29885233561792207,-0.4538716314765625,0.7220251728904873,0.5391070389349221,0.988634656438862,0.9067741719946875,1.107069767588522,0.8041049337152539,0.9886346564368002,1.0,20260120_230253,BTCUSD,2.476904581305118,0.0
0.08931143363926794,1.7513220370392377,1.3827178361905896,1.4240486875844889,-0.37499086835921563,-0.4526672453822541,-0.5494367897125,-0.16007098184592303,0.015124072903079542,-0.10736430009722599,-0.3279690256217291,-0.8273147298357885,0.8041031879444499,-0.4578208887023355,0.29885233561792207,-0.4538716314765625,0.7220251728904873,0.5391070389349221,0.988634656438862,0.9067741719946875,1.107069767588522,0.8041049337152539,0.9886346564368002,1.0,20260120_230404,BTCUSD,2.658588952470909,0.0
0.10830046334759866,1.930174625164897,1.3576986859770674,1.4208950279790007,-0.3353854246735098,-0.4128914956398811,-0.49654487633761313,-0.1378129534094719,0.04761245430628676,-0.06708506803362528,-0.2868743374175642,-0.7948679629503292,0.8571246068646745,-0.49206957922208877,0.07120328771057842,-0.7413830511018888,0.7501983572936227,0.5323977732992066,0.9885969265726944,0.9775968194511042,0.9999584422043456,0.8571264676159348,0.9885969265717773,1.0,20260120_230830,BTCUSD,1.1534041814071063,0.0
